id,question,A,B,C,D,E,answer,category,macro category
2345,Quale tra le seguenti infezioni parassitarie croniche dovrebbe essere esclusa in un donatore di sangue proveniente dall'America Centrale:,malattia del sonno,malattia di Chagas,amebiasi,giardiasi,trichinosi,B,Area Preclinica 2017,patologia
2346,A che cosa è comunemente associata l'eosinofilia? ,infiammazioni granulomatose,malattie dovute ad ipersensbilità di III° tipo,infezioni da Rickettsie spp.,infestazioni  parassitarie,infezione da candida,D,Area Preclinica 2017,patologia
2351,Quale di questi mediatori è prodotto dai fagociti ed è il più efficace nella uccisione dei microorganismi?,H2O2,prostaglandine,callicreina,leucotrieni,PAF,A,Area Preclinica 2017,patologia
2352,Un cheloide e' ,Una cicatrice ipertrofica,Un esito della maggior parte delle ferite infette,La fase iniziale del tessuto di granulazione,Un tumore benigno di origine melanocitica,Un tumore maligno del connettivo fibroso,A,Area Preclinica 2017,patologia
2357,Qual è il tumore più frequentemente associato a produzione ectopica di ACTH?,il carcinoma polmonare,il carcinoma dello stomaco,il carcinoma della mammella,il carcinoma del colon,il carcinoma del pancreas,A,Area Preclinica 2017,patologia
2358,Qual è la via di diffusione iniziale del carcinoma della mammella? ,La via ematica,La cavità pleurica,La diffusione per contiguità alla parete toracica,La via linfatica,La diffusione ai bronchi,D,Area Preclinica 2017,patologia
2363,"Rispetto al diabete dell' adulto, la forma giovanile è?",Più frequentemente ereditata come autosomica recessiva,Meno facilmente ereditata come recessiva legata al sesso,Meno facilmente caratterizzata da penetranza variabile,Più frequentemente associata a presenza di antigeni HLA specifici,Meno facilmente scatenata da fattori ambientali,D,Area Preclinica 2017,patologia
2364,Qual e' la sede piu' frequente di atresia del tratto gastro-intestinale? ,Stomaco,Duodeno,Digiuno,Ileo,Colon,D,Area Preclinica 2017,patologia
2369,"Solo una delle seguenti condizioni non e' tipica delle lesioni componenti la tetralogia di Fallot, quale?",Ipertrofia del ventricolo sinistro,Difetto del setto interventricolare,Destroposizione aortica,Ipertrofia del ventricolo destro,Stenosi infundibolare dell' arteria polmonare,A,Area Preclinica 2017,patologia
2370,Negli Xantelasmi è presente: ,ipercolesterolemia costante,iperlipemia costante,ipertrigliceridemia costante,iperdislipidemia incostante,iperdisprotidemia,D,Area Preclinica 2017,patologia
2375,"Tutte le seguenti sono alterazioni di laboratorio compatibili con anemia perniciosa severa, tranne:",neutrofili ipersegmentati,macro-ovalociti,aumento dei reticolociti,eritrociti nucleati in circolo,megaloblasti,C,Area Preclinica 2017,patologia
2376,La presenza di linfonodopatia laterocervicale puo' essere sintomatica di queste patologie tranne: ,Ca della tiroide,mononucleosi,malattia emo/linfoproliferativa,adenoma delle paratiroidi,carcinoma delle paratiroidi,D,Area Preclinica 2017,patologia
2381,Tutte queste malattie sono spondiloartropatie tranne:,artrite psoiasica,malattia di Reiter,polimialgia reumatica,spondilite anchilosante,artrite reattiva,C,Area Preclinica 2017,patologia
2382,Il colon e' vascolarizzato da: ,tripode celiaco,arteria succlavia,arteria ipogastrica,arteria splenica,arteria mesenterica superiore a destra e arteria mesenterica inferiore a sinistra,E,Area Preclinica 2017,patologia
2387,L'occlusione intestinale puo' dipendere da tutte queste patologie tranne:,tumori stenosanti colon sinistro,aderenze endoaddominali,volvolo,appendicite acuta,ernia inguinale intasata,D,Area Preclinica 2017,patologia
2388,Quale di queste proteine attraversa piu' facilmente la placenta? ,IgE,IgG,IgD,IgM,IgA,B,Area Preclinica 2017,patologia
2393,"Una donna di gruppo sanguigno B il cui padre e' di gruppo 0, incrociandosi con un uomo di Gruppo A:","non puo' avere figli, perche' i gruppi A e",sono incompatibili B puo' avere figli solo di gruppi A e B,non puo' mai avere figli di gruppo 0,"puo' avere figli di gruppi A, B, AB, 0",puo' avere figli maschi solo A e femmine solo B,D,Area Preclinica 2017,patologia
2394,Nella colangite quale di queste affermazioni e' inesatta: ,e' dovuta a calcolosi del dotto biliare comune,puo' essere l'esito di stenosi biliari post-chirurgiche,puo' essere causata da neoplasie ostruttive,l'e. coli e' l'agente batterico piu' frequentemente responsabile,non vi e' mai febbre,E,Area Preclinica 2017,patologia
2399,Qual e' la principale funzione delle chemochine?:,attivare le cellule citotossiche (CTL e NK),attivare le cellule B,potenziare l'attivita' microbicida di macrofagi e neutrofili,inibire la proliferazione cellulare,indurre la migrazione dei leucociti nei focolai d'infezione,E,Area Preclinica 2017,patologia
2400,Quali componenti dell'immunita'  sono piu' efficaci per eliminare cellule infettate da virus? ,le immunoglobuline,i linfociti T-helper,i linfociti T-citotossici,i Macrofagi,il complemento,C,Area Preclinica 2017,patologia
2405,Le talassemie sono dovute ad una alterazione molecolare dell'emoglobina:,alterazione della composizione aminoacidica,alterazione della sequenza aminoacidica,mancata formazione delle catene alfa e beta,ossidazione del ferro allo stato trivalente,mancata introduzione di ferro,C,Area Preclinica 2017,patologia
2406,Nella formazione del trombo l'evento precoce e' rappresentato da: ,formazione di fibrina,adesione delle piastrine all'intima vasale,attivazione del fattore di Hageman,intrappolamento degli eritrociti,migrazione dei fagociti,B,Area Preclinica 2017,patologia
2411,"Le cellule Natural Killer, maggiori responsabili della distruzione delle cellule neoplastiche, sono:",neutrofili,linfociti,macrofagi,monociti,eosinofili,B,Area Preclinica 2017,patologia
2412,Una delle seguenti glicogenosi e' una malattia lisosomiale: ,morbo di von Gierke  (tipo I),morbo di Hers (tipo VI),deficit di fosforilasi-chinasi (tipo IX),amilopectinosi (tipoIV),morbo di Pompe (tipo II),E,Area Preclinica 2017,patologia
2417,La microalbuminuria puo' rappresentare un indicatore precoce di:,pancreatite acuta,epatite cronica,patologia cardiaca,nefropatia diabetica,e' un reperto fisiologico,D,Area Preclinica 2017,patologia
2418,La morbilita' rappresenta: ,il  numero di morti per unita' di popolazione,il manifestarsi dello shock nei pazienti,l'incidenza di una malattia nella popolazione,"una cinetica di ""killing"" da disinfettanti",il numero di moribondi,C,Area Preclinica 2017,patologia
2422,Il tempo di protrombina (o tempo di Quick) valuta:,la via estrinseca della coagulazione,la via intrinseca della coagulazione,la via intrinseca e comune della coagulazione,la via comune della coagulazione,la funzionalita'  piastrinica,A,Area Preclinica 2017,patologia
2424,Come possono agire i prodotti citoplasmatici degli oncogeni? ,modificando direttamente l'mRNA,come fattori di crescita,come lipasi,come treoninchinasi,come serinchinasi,B,Area Preclinica 2017,patologia
2428,Un carcinoma in situ e':,una displasia grave,una neoplasia al primo stadio,una neoplasia che non supera la membrana basale,una recidiva locale,una neoplasia che supera la membrana basale ma non la muscolaris mucosae,C,Area Preclinica 2017,patologia
2430,L'interferone inibisce la moltiplicazione virale: ,stimolando la risposta immune cellulo-mediata,stimolando la risposta umorale,"con un'azione antivirale diretta, che blocca la formazione dell'mRNA",stimolando le cellule non infette a produrre una proteina che previene l'assemblaggio di nuove particelle virali,alterando la membrana cellulare in modo tale da prevenire la penetrazione del virus,D,Area Preclinica 2017,patologia
2434,La carenza di  quale delle seguenti vitamine provoca pellagra:,vitamina C,vitamina D,vitamina PP,vitamina,E vitamina B1,C,Area Preclinica 2017,patologia
2436,La bilirubina e': ,un sale biliare utile nella digestione dei lipidi,un prodotto di elaborazione dello stercobilinogeno da parte dei batteri intestinali,un prodotto molto solubile nei lipidi quando e' coniugata con l'acido glicuronico,una sostanza eliminata prevalentemente dal rene e dalla cute,il principale pigmento biliare,E,Area Preclinica 2017,patologia
2440,Le metastasi per innesto percorrono una delle seguenti vie:,linfatica,sanguigna,canalicolare,transcelomatica,contiguita',E,Area Preclinica 2017,patologia
2442,La picnosi e' : ,rarefazione e scomparsa delle cromatine nucleari,alterazione della membrana nucleare,addensamento di tutto il nucleo e della cromatina,degenerazione mitocondriale,addensamento del reticolo endoplasmatico,C,Area Preclinica 2017,patologia
2446,Amiloide si localizza nel SNC in corso di:,malattie mitocondriali,aterosclerosi cerebrale,morbo di Alzheimer,sifilide cerebrale,sclerosi a placche,C,Area Preclinica 2017,patologia
2448,Il blocco della respirazione mitocondriale di una cellula eucariota produce il seguente risultato immediato: ,arresto della sintesi proteica,arresto della glicolisi,arresto della liposintesi,arresto della sintesi di ATP,morte della cellula,D,Area Preclinica 2017,patologia
2452,ll virus delta puo' causare epatite solo se associato a:,citomegalovirus,virus,C herpes virus,virus A,virus B,E,Area Preclinica 2017,patologia
2454,Un evento tra i  seguenti e' il piu' importante per determinare danno cellulare irreversibile: ,alterazioni della membrana cellulare,aumento dell'acqua intracellulare,accumulo di mielina,perdita di ribosomi,rigonfiamento mitocondriale,A,Area Preclinica 2017,patologia
2458,"Un liquido ascitico, con scarso contenuto proteico, di colore paglierino e peso  specifico 1010, origina da:",carcinoma metastatico,cirrosi epatica-,cisti da echinococco,peritonite tubercolare,ostruzione delle vie biliari,B,Area Preclinica 2017,patologia
2460,Una delle seguenti condizioni patologiche NON  e' una degenerazione cellulare: ,rigonfiamento torbido,amiloidosi,degenerazione idropica,steatosi,degenerazione vacuolare,B,Area Preclinica 2017,patologia
2463,Stress ossidativo indica,squilibrio nella cellula tra fattori ossidanti e fattori antiossidanti,aumento di condizioni cellulari ossidanti,perossidazione dei lipidi di membrana,diminuzione di difese antiossidanti,mancata risposta della cellula a condizioni ossidanti,A,Area Preclinica 2017,patologia
2466,I sinusoidi epatici: ,ricevono sangue portale e arterioso,ricevono solo sangue portale,ricevono solo sangue arterioso,si anastomizzano con i canalicoli biliari,sono privi di pori,A,Area Preclinica 2017,patologia
2469,Tutte le seguenti affermazioni  relative al valore diagnostico di un test analitico sono errate tranne:,"Per sensibilità diagnostica si intende la probabilità che, in assenza di malattia, il test sia negativo.","Per specificità diagnostica si intende la probabilità che, in presenza di malattia, il test sia positivo.","Per valore predittivo positivo si intende la probabilità che, in presenza di positività del test, il soggetto sia malato",Un test che presenti molti falsi positivi è dotato di bassa sensibilità diagnostica.,Il valore predittivo positivo di un test è tanto maggiore quanto più bassa è la prevalenza della malattia nella popolazione,C,Area Preclinica 2017,patologia
2470,Il riscontro casuale di una glicemia a digiuno superiore a 140 mg/dl in un soggetto che non consuma farmaci:,è sufficiente per fare diagnosi certa di diabete,non è sufficiente per fare diagnosi certa di diabete,vi induce a fare un'anamnesi accurata delle abitudini alimentari del paziente,richiedete una curva da carico di glucosio,fate ripetere l'esame a distanza di 1 mese,B,Area Preclinica 2017,patologia
2472,Qual è la classe di immunoglobuline maggiormente interessata nella patogenesi dell'asma bronchiale ? ,IgG,IgA,IgD,IgE,IgM,D,Area Preclinica 2017,patologia
2481,Quale delle seguenti indagini può essere utilizzata per la diagnosi di laboratorio della alfa-talassemia?,il dosaggio della HbA,il dosaggio della HbA2,il dosaggio della HbH e Hb Bart,il dosaggio della HbF,il dosaggio dell'attività eritrocitaria dell'enzima piruvato chinasi,C,Area Preclinica 2017,patologia
2484,Come si esegue routinariamente l'esame microbiologico della sifilide? ,a fresco con microscopio paraboloide,previa colorazione Gram con microscopio paraboloide,previa colorazione Giemsa con microscopio paraboloide,previa colorazione Ziehl-Neelsen con microscopio paraboloide,previa colorazione con blu di metilene con microscopio paraboloide,A,Area Preclinica 2017,patologia
2487,Tutte le seguenti proteine si riescono ad identificare con i tests reattivi comuni tranne:,glicoproteine,globine,proteina di Bence-Jones,albumine,emoglobina,C,Area Preclinica 2017,patologia
2490,"La sindrome clinica caratterizzata da diarrea acquosa, ipocaliemia e acloridria è normalmente sostenuta da? ",Carcinoidi,Tumori a cellule delta del pancreas,Lipomi,Feocromocitomi,Gastronomi,B,Area Preclinica 2017,patologia
2493,Quale dei seguenti esami diagnostici di laboratorio e strumentali non è utile alla diagnosi di carcinoide?,Epatoscintigrafia,Ecografia epatica,Iniezione intravenosa di epinefrina,Dosaggio urinario dell'a cido 5 - indolacetico,Dosaggio ematico di serotonina,E,Area Preclinica 2017,patologia
2496,La proteina di Bence-Jones è di origine: ,pre-renale,renale glomerulare,renale tubulare,vescicale,uretrale,A,Area Preclinica 2017,patologia
2499,L'enzima il cui incremento plasmatico può essere indice di colestasi:,alanina aminotransferasi,aspartato aminotransferasi,latticodeidrogenasi,gamma-glutamiltransferasi,colinesterasi,D,Area Preclinica 2017,patologia
2502,La VES è accelerata in corso di: ,iperfibrinogenemia,iperglicemia,iperalbuminemia,acantocitosi eritrocitaria,poliglobulia,A,Area Preclinica 2017,patologia
2505,I marcatori tumorali sono utili soprattutto:,nello screening,nella diagnosi precoce,nel follow up,nel monitoraggio delle terapie,nel follow up e nel monitoraggio delle terapie,E,Area Preclinica 2017,patologia
2520,La glicemia a digiuno soglia per la diagnosi di diabete mellito è: ,110 mg%,140 mg%,126 mg%,220 mg%,"nessuna, la diagnosi richiede l'OGTT",C,Area Preclinica 2017,patologia
2526,"La sintomatologia predominante dei diverticoli faringo - esofagei può essere caratterizzata dai seguenti sintomi tranne uno, quale? ",Sensazione di corpo estraneo alla deglutizione,Alitosi,Disfagia,Rigurgito,Pirosi,E,Area Preclinica 2017,patologia
2532,Tutti i tipi di immunoglobuline hanno in comune: ,la composizione delle catene pesanti,la composizione delle catene leggere,la costante di sedimentazione,il peso molecolare,la funzione,B,Area Preclinica 2017,patologia
2538,Quali sono le forme cliniche principali della malattia di Hansen? ,la tubercoloide e la pinta,la pinta e la framboesina,la framboesina e la lepromatosa,la lepromatosa e la tubercoloide,la tubercoloide e la framboesina,D,Area Preclinica 2017,patologia
2544,"Esaminando i seguenti valori di emogasanalisi: pH 7.29, PaCO2 70 mm Hg, HCO3 36 mEq/l, PaO2 55 mm Hg. Qual è lo stato acido-base del paziente più probabile? ",acidosi respiratoria,acidosi metabolica,alcalosi respiratoria,alcalosi metabolica,nessuna delle altre risposte indicate,A,Area Preclinica 2017,patologia
2550,Quali di questi test possono essere utilizzati per il monitoraggio di un paziente diabetico? ,il dosaggio di anticorpi anti-insula pancreatica,la curva di tolleranza al glucosio,la curva insulinemica,il dosaggio del peptide C,"glicemia, glicosuria, emoglobina glicata, fruttosamina",E,Area Preclinica 2017,patologia
2551,Il tempo di protrombina (PT o tempo di Quick) valuta:,la via estrinseca e comune della coagulazione,la via estrinseca della coagulazione,la via intrinseca e comune della coagulazione,la via comune della coagulazione,il numero di piastrine,B,Area Preclinica 2017,patologia
2562,Di norma la clearance del glucosio è: ,= zero,= filtrato glomerulare,< filtrato glomerulare,> filtrato glomerulare,= a quella della inulina,A,Area Preclinica 2017,patologia
2568,Un paziente ha una diagnosi sospetta di mononucleosi infettiva. Per confermare la diagnosi richiediamo: ,La ricerca sierologica di anti VCA IgG ed IgM,La sierodiagnosi di Wright,La reazione di Wasserman,La sierodiagnosi di Weil-Felix,La sierodiagnosi di Widal,A,Area Preclinica 2017,patologia
2574,Qual è la principale risposta protettiva nei confronti dei batteri intracellulari? ,l'immunità umorale,l'uccisione dei microbi fagocitati in seguito all'attivazione macrofagica,la lisi delle cellule infettate da parte dei CTL,il complemento,l'immunità cellulo-mediata,E,Area Preclinica 2017,patologia
2580,Nell'uremia il difetto coagulativo principale è costituito da: ,presenza di ipofibrinogenemia,presenza di anticoagulanti patologici,deficit grave di fattore VIII,alterazioni della funzionalità piastrinica,ipoprotrombinemia,D,Area Preclinica 2017,patologia
2586,Quale tra le seguenti affermazioni sugli adenomi ipofisari è vera? ,i tumori GH secernenti  sono prevalentemente microadenomi,i tumori Prl-secernenti si manifestano con amenorrea e galattorrea nelle donne,i tumori ACTH secernenti  sono responsabili della sindrome di Conn,i tumori non funzionanti sono rari,i  tumori TSH secernenti  si manifestano con gozzo ed ipotiroidismo,B,Area Preclinica 2017,patologia
2592,Una delle seguenti affermazioni sullo shock emorragico e' falsa: ,Vi e' emodiluizione,L' ematocrito e' inizialmente normale,Il compenso e' dovuto piu' alle riserve di globuli rossi che di liquidi,e' soprattutto importante la velocita' con cui si realizza la perdita ematica,L' emoglobinemia tende a diminuire,C,Area Preclinica 2017,patologia
2598,Da che cosa e' caratterizzata la Sindrome di Kartagener? ,"Sinusite cronica, bronchi ectasie, ascesso polmonare","Sinusite cronica, bronchi ectasie, pleurite","Bronchi ectasie, diverticoli intestinali, artrosi lombare","Sinusite cronica bronchi ectasie, situs viscerum inversus","Ascesso polmonare, diverticoli intestinali, situs viscerum inversus",D,Area Preclinica 2017,patologia
2604,Il quadro tipico dell'insufficienza vertebro basilare contiene uno dei sintomi sottoelencati: ,scialorrea,lagoftalmo,vertigini,ipertensione oculare,rinorrea,C,Area Preclinica 2017,patologia
2610,"Tutte le seguenti caratteristiche del linfoma di Burkitt sono corrette, tranne: ",ha aspetto istologico a cielo stellato;,è distinto in una varietà africana ed una sporadica,è frequentemente associato a infezione da virus di Epstein-Bar,la forma africana è spesso localizzata alla mandibola,è associato a traslocazione 9;22 (cromosoma Philadelphia),E,Area Preclinica 2017,patologia
2616,La malattia neoplastica più comune in età pediatrica è: ,il retinoblastoma,la leucemia  linfoblastica acuta,il neuroblastoma,l'astrocitoma pilocitico,il nefroblastoma,B,Area Preclinica 2017,patologia
2622,I tumori pancreatici più frequenti sono: ,i tumori duttali,i tumori acinari,i tumori a cellule insulari,i tumori solidi papillari,i cistoadenomi mucinosi,A,Area Preclinica 2017,patologia
2628,Il carcinoma prostatico è: ,una neoplasia rara,una neoplasia frequente in età giovanile,associato a prostatite,la neoplasia più frequente nel sesso maschile,associata ad aumento dell'alfa-fetoproteina,D,Area Preclinica 2017,patologia
2634,Il più importante fattore di rischio per l'aterosclerosi in soggetti di eta' superiore a 45 anni e': ,fumo di sigaretta,familiarità,ipertensione,vita sedentaria,obesità,C,Area Preclinica 2017,patologia
2640,La piu' frequente causa di morte per neoplasia dell'apparato genitale femminile e': ,il carcinoma endometriale,il carcinoma ovarico,il carcinoma  cervicale invasivo,il leiomiosarcoma uterino,il carcinoma  vulvare,B,Area Preclinica 2017,patologia
2646,Tutte le seguenti condizioni sono possibili complicanze della pielonefrite acuta. tranne: ,pionefrosi,ascesso perinefrico,necrosi papillare,amiloidosi renale,idronefrosi,D,Area Preclinica 2017,patologia
2647,I corpi di Councilman si trovano nella:,epatite acuta,glomerulonefrite membranosa,encefalopatia epatica,amiloidosi splenica,mieloma multiplo,A,Area Preclinica 2017,patologia
2652,Il più frequente tumore cardiaco è: ,il rabdomiosarcoma,il fibroelastoma papillare,il mixoma,l'angiosarcoma,il mesotelioma pericardico,C,Area Preclinica 2017,patologia
2653,La neoplasia polmonare più frequente è:,carcinoma a grandi cellule,carcinoma a piccole cellule,carcinoma squamoso,Linfoma maligno non-Hodgkin,adenocarcinoma bronchiolo-alveolare,C,Area Preclinica 2017,patologia
2658,"Tutte le seguenti condizioni sono associate alla Sindrome di Cushing, tranne: ",Carcinoma del polmone,Iperglicemia,Iperplasia o adenoma del corticosurrene,Diabete insipido,Obesità,D,Area Preclinica 2017,patologia
2659,La milza raggiunge un volume massimo in soggetti affetti da:,malattia di Hodgkin,leucemie acute,leucemia mieloide cronica,mononucleosi infettiva,linfomi non-Hodgkin,C,Area Preclinica 2017,patologia
2757,La poliposi adenomatosa familiare è:,una sindroma tumorale ereditaria autosomica recessiva con delezione del gene APC,una sindrome tumorale ereditaria autosomica dominante con mutazioni del gene APC,una malattia ereditaria legata al cromosoma X,una malattia autosomica dominante con instabilità dei microsatelliti,una variante della sindrome di Lynch,B,Area Preclinica 2017,patologia
2789,"Tutte le seguenti affermazioni riguardanti la citologia esfoliativa sono corrette, tranne:",è usata per lo screening del carcinoma della vescica,può essere usata per la diagnosi di carcinoma bronchiale,è usata su cellule ottenute attraverso l'aspirazione con ago sottile (FNC),è talvolta usata per la diagnosi di malattie mesoteliali,può essere usata per studiare malattie del capezzolo della mammella,C,Area Preclinica 2017,patologia
2790,La lesione istologica caratteristica della glomerulonefrite rapidamente progressiva è: ,proliferazione epiteliale extracapillare con formazione di semilune,proliferazione mesangiale diffusa,"presenza di depositi densi,all'ultrastruttura, a livello della MB glomerulare",proliferazione mesangiale associata a depositi subendoteliali,sclerosi glomerulare focale,A,Area Preclinica 2017,patologia
2795,Un uomo di 80 anni con fibrillazione atriale presenta dolori addominali ricorrenti ed occasionali perdite ematiche. Alla colonscopia si osserva un'area stenotica con ulcerazioni superficiali del colon discendente. Le biopsie mostrano necrosi della mucosa in tale sede e normalita' a livello rettale. Quale delle seguenti ipotesi diagnostiche ritenete piu' probabile?,Rettocolite ulcerativa,Malattia diverticolare,Colite collagenosica,Colite ischemica cronica,Malattia di Crohn,D,Area Preclinica 2017,patologia
2796,Quale delle seguenti alterazioni NON fa parte dello spettro delle lesioni istologiche osservabili nella malattia celiaca? ,Atrofia dei villi del tenue,Aumento del numero dei linfociti T intraepiteliali nel tenue,Aumento del numero dei linfociti B intraepiteliali,Alterazioni citopatiche degli enterociti,Colite linfocitaria,C,Area Preclinica 2017,patologia
2888,"Tutte le seguenti affermazioni sull'Eutanasia sono sbagliate, tranne:",Il medico può effettuare o favorire trattamenti diretti a procurare la morte solo su richiesta ripetuta del malato,Il medico può effettuare o favorire trattamenti diretti a provocare la morte solo in caso di pazienti non coscienti su esplicita richiesta del parente più prossimo,Non praticare sempre e comunque tutte le cure possibili in qualsiasi condizione clinica equivale all'eutanasia,Il medico anche su esplicita richiesta di paziente cosciente non deve effettuare o favorire trattamenti diretti a provocare la morte,"Il medico può effettuare o favorire trattamenti diretti a provocare la morte di pazienti non coscienti solo se è presente una indicazione scritta dal paziente, stesa quando era ancora cosciente",D,Area Preclinica 2017,prevenzione e deontologia medica
2912,Se il cittadino  richiede  il rilascio di un certificato relativo al suo stato di salute: (art. 24 CDM 2014),Il medico non può rifiutare il rilascio,Il medico può rilasciare un certificato solo previo pagamento,Il medico deve rilasciare solo i certificati per uso fiscale,Può rilasciarlo solo se autorizzato dal Garante per la privacy,Può rilasciarlo solo se cura il paziente da almeno un anno,A,Area Preclinica 2017,prevenzione e deontologia medica
2928,"Qualora si verificasse un contrasto tra le norme del codice deontologico e le norme interne all'Ente da cui dipende ,il medico (Art.68 CDM 2014):",deve chiedere l'intervento dell' Ordine dei Medici,deve chiedere l'intervento dell'ordine solo se  dipendente da Ente Pubblico ,non può rivolgersi all' Ordine dei Medici essendo vigenti le norme dell'ente,in attesa della soluzione della vertenza può sempre interrompere il servizio,è opzionale chiedere interventi esterni all'Ente,A,Area Preclinica 2017,prevenzione e deontologia medica
3025,Il compenso del medico (art.52 CDM 2014):,deve essere subordinato ai risultati delle prestazioni effettuate,deve essere concordato preventivamente col paziente,deve rispettare i limiti  minimi ma non i massimi stabiliti dall'Ordine Provinciale,il medico non può prestare gratuitamente la sua opera,le tariffe di ciascun medico devono essere pubblicate sul bollettino regionale,B,Area Preclinica 2017,prevenzione e deontologia medica
3062,"Il medico, alla morte del paziente, rispetto al segreto professionale (art. 10 CDM 2014):",è tenuto ugualmente al segreto,può esimersi dal segreto solo per i familiari di primo grado,deve esimersi dal segreto per l'autorità giudiziaria,non è più tenuto al segreto,non più è tenuto al segreto solo per il figlio maggiore,A,Area Preclinica 2017,prevenzione e deontologia medica
3116,Il medico necroscopo:,deve essere un medico libero professionista,è uno specialista in bioetica umana ed animale,è sempre un medico settore,è un pubblico ufficiale,nessuna delle risposte indicate è vera.,D,Area Preclinica 2017,prevenzione e deontologia medica
3117,Il metabolismo dell'alcool è: ,per la maggior parte gastrico,per la maggior parte intestinale,per la maggior parte polmonare,per la maggior parte epatico,Nessuna delle risposte indicate è vera,D,Area Preclinica 2017,prevenzione e deontologia medica
3122,La rigidità cadaverica è più intensa e persistente se:,maggiore è lo sviluppo delle masse muscolari,è un neonato,é un individuo con scarsa massa muscolare,la morte è preceduta da convulsioni,la temperatura ambientale è elevata,A,Area Preclinica 2017,prevenzione e deontologia medica
3123,L'irritazione cutanea si verifica tipicamente con modalità di: ,sfregamento,lacerazione,taglio,abrasione,tutte le risposte indicate,A,Area Preclinica 2017,prevenzione e deontologia medica
3128,Possono essere corpi contundenti:,gli oggetti rigidi adoperati occasionalmente per ledere,gli strumenti di offesa e di difesa personale non da punta o taglio,I mezzi di offesa e difesa naturali dell'uomo e degli animali,gli strumenti di lavoro,tutte le risposte indicate,E,Area Preclinica 2017,prevenzione e deontologia medica
3129,La rivelazione del segreto da parte del medico pubblico ufficiale è un reato perseguibile d'ufficio? ,"si,sempre",solo se cagiona un danno ingiusto,"no,mai","non è un reato,ma un infrazione deontologica",solo se procura ingiusto vantaggio a chi lo rivela,A,Area Preclinica 2017,prevenzione e deontologia medica
3134,La L. 23 dicembre 1978 n.833 è:,La legge soppressiva dell'istituzione manicomiale.,La legge istitutiva del Servizio Sanitario Nazionale.,"La legge quadro per l'assistenza, l'integrazione sociale e i diritti delle persone handicappate.",Ha abrogato il titolo X del libro II del Codice Penale (Dei delitti contro l'integrità e la sanità della stirpe).,Nessuna delle altre risposte indicate,B,Area Preclinica 2017,prevenzione e deontologia medica
3135,Dal punto di vista medico legale la morte si identifica con: ,la cessazione irreversibile di tutte le funzioni dell'encefalo,la perdita della funzione cardiaca,collasso cardiocircolatorio,l'arresto del respiro,la perdita dei riflessi spinali,A,Area Preclinica 2017,prevenzione e deontologia medica
3140,Quale categoria di medici ha l'obbligo di prestare la propria opera in qualità di ausiliari della Polizia giudiziaria?,tutti i Medici,solo i Medici di Medicina generale,solo i Pubblici Ufficiali,solo i Medici di Direzione sanitaria,solo gli specialisti in Medicina legale,A,Area Preclinica 2017,prevenzione e deontologia medica
3141,L'ispezione personale (art. 245 cpp) non prevede: ,l'esame delle cicatrici cutanee,l'esplorazione vaginale,l'esame di lesioni esterne in zone coperte del corpo,l'esame di tatuaggi,l'esame di tracce biologiche presenti sulla superficie corporea,B,Area Preclinica 2017,prevenzione e deontologia medica
3146,Il tossicodipendente:,non ha alcuna dipendenza psicologica,decrementa sempre le dosi,non prova mai alcun desiderio irresistibile di procurarsi la sostanza,ha una dipendenza fisica e psichica dalla sostanza,nessuna delle risposte indicate è vera,D,Area Preclinica 2017,prevenzione e deontologia medica
3147,L'iscrizione all'Ordine dei Medici è: ,libera e volontaria perché comunque il rapporto medico-paziente si basa su un rapporto fiduciario personale,obbligatoria qualora un medico intenda svolgere la professione medica,obbligatoria per qualsiasi persona che si sia laureata in Medicina e Chirurgia,obbligatoria qualora si voglia far precedere il proprio nome dal titolo dott.,irrevocabile perché il medico si deve impegnare ad onorare la professione per tutta la vita,B,Area Preclinica 2017,prevenzione e deontologia medica
3152,Il solco dell'impiccamento:,è discontinuo ed obliquo,è trasversale e continuo,è continuo e con differente profondità,presenta uguale profondità,è discontinuo e trasversale,A,Area Preclinica 2017,prevenzione e deontologia medica
3153,L'omicidio del consenziente: ,non è un reato,"è un reato, ma solo se non c'è valido consenso",è un tipico reato plurisoggettivo,"è un reato, ma solo se consumato su minorenni",è una pratica lecita solo su pazienti terminali,C,Area Preclinica 2017,prevenzione e deontologia medica
3158,"Il responsabile di un reparto ospedaliero che sia venuto a conoscenza della sieropositivita' di un paziente, rispetto al personale che lo assiste,",puo' tacere della condizione di sieropositivita',puo' informare il personale solo se la situazione clinica e' grave,"ha l'obbligo di informare il personale, vincolandolo al segreto",non ha nessun obbligo ma si regola a seconda del caso,ha l'obbligo di informare il personale solo se il paziente non ha parenti di primo grado,C,Area Preclinica 2017,prevenzione e deontologia medica
3159,Secondo il Regolamento di Polizia Mortuaria le funzioni di medico necroscopo sono esercitate? ,Da un medico nominato dall'Azienda Sanitaria Locale competente;,Dal medico curante;,Solo dai medici specialisti in igiene e sanità pubblica;,Esclusivamente i medici specialisti in medicina legale e delle assicurazioni,Da qualsiasi medico;,A,Area Preclinica 2017,prevenzione e deontologia medica
3164,Chi tra questi soggetti può essere accusato di infanticidio?,il padre,la madre,la nonna,i fratelli,tutti i familiari di secondo grado,B,Area Preclinica 2017,prevenzione e deontologia medica
